,Accuracy(Log Reg),Train-Time(Log Reg),Accuracy(Decision Tree),Train-Time(Decision Tree),Accuracy(Random Forest),Accuracy(Knn),Train-Time(Random Forest),Accuracy(Naive Bayes),Train-Time(Naive Bayes),Accuracy(SVM),Train-Time(SVM),Train-Time(Knn)
889,0.958041958041958,0.03126072883605957,0.9440559440559441,0.015631437301635742,0.965034965034965,0.965034965034965,0.17221784591674805,0.965034965034965,0.015630483627319336,0.965034965034965,1.4029121398925781,0.0
890,0.958041958041958,0.046880483627319336,0.9090909090909091,0.012510061264038086,0.9440559440559441,0.958041958041958,0.19147753715515137,0.958041958041958,0.0009989738464355469,0.958041958041958,0.8214015960693359,0.0
891,0.9370629370629371,0.0468902587890625,0.8601398601398601,0.0,0.951048951048951,0.9300699300699301,0.18837594985961914,0.9300699300699301,0.0010030269622802734,0.958041958041958,0.39206433296203613,0.0
892,0.9300699300699301,0.047284603118896484,0.9370629370629371,0.0,0.965034965034965,0.9370629370629371,0.23571372032165527,0.9370629370629371,0.0,0.9300699300699301,0.9742803573608398,0.0
893,0.9370629370629371,0.03937673568725586,0.951048951048951,0.0,0.986013986013986,0.958041958041958,0.20048284530639648,0.958041958041958,0.0010013580322265625,0.972027972027972,1.9105238914489746,0.015631914138793945
894,0.9370629370629371,0.03123641014099121,0.916083916083916,0.015631914138793945,0.9370629370629371,0.9300699300699301,0.17271709442138672,0.9300699300699301,0.0,0.965034965034965,0.49672722816467285,0.0
895,0.9300699300699301,0.047281742095947266,0.9230769230769231,0.0,0.972027972027972,0.9300699300699301,0.18795418739318848,0.9300699300699301,0.0010006427764892578,0.9440559440559441,1.3719635009765625,0.0
896,0.965034965034965,0.031649112701416016,0.9440559440559441,0.01563429832458496,0.958041958041958,0.9300699300699301,0.17272353172302246,0.9300699300699301,0.015634536743164062,0.965034965034965,1.0344393253326416,0.0
897,0.965034965034965,0.050900936126708984,0.9370629370629371,0.012011051177978516,0.9790209790209791,0.965034965034965,0.23603463172912598,0.965034965034965,0.0,0.9790209790209791,0.9436056613922119,0.0
898,0.972027972027972,0.046772003173828125,0.9230769230769231,0.0,0.951048951048951,0.951048951048951,0.20616602897644043,0.951048951048951,0.0010039806365966797,0.9790209790209791,1.2412800788879395,0.0
899,0.9440559440559441,0.046894073486328125,0.9300699300699301,0.0,0.958041958041958,0.9440559440559441,0.21746301651000977,0.9440559440559441,0.0009999275207519531,0.958041958041958,0.5726318359375,0.0010001659393310547
